1,A,CX,國泰航空              , 530, B9,2018/03/21,11:00:00,2018/03/21,10:56:26,HKG,Hong Kong,香港,已到ARRIVED            ,B777-200,,,,3A ,    
1,A,KA,國泰港龍              ,5530, B9,2018/03/21,11:00:00,2018/03/21,10:56:26,HKG,Hong Kong,香港,已到ARRIVED            ,        ,,,,3A ,    
2,A,CZ,南方航空              ,3021, D1,2018/03/21,11:00:00,2018/03/21,11:09:28,KWE,Guiyang,貴陽,已到ARRIVED            ,B737    ,,,,01 ,    
1,A,VJ,越捷航空              , 940, B3,2018/03/21,11:10:00,2018/03/21,10:19:21,HAN,Hanoi,河內,已到ARRIVED            ,A320    ,,,,1A ,    
1,A,CX,國泰航空              , 421, B8,2018/03/21,11:10:00,2018/03/21,11:04:00,ICN,Incheon,仁川,已到ARRIVED            ,B777-300,,,,2  ,    
2,A,MU,東方航空              ,2049,D10,2018/03/21,11:10:00,2018/03/21,10:38:12,HFE,Hefei,合肥,已到ARRIVED            ,A320    ,,,,8A ,    
2,A,CI,中華航空              ,8028,D10,2018/03/21,11:10:00,2018/03/21,10:38:12,HFE,Hefei,合肥,已到ARRIVED            ,        ,,,,8A ,    
2,A,CZ,南方航空              ,3051, A9,2018/03/21,11:20:00,2018/03/21,11:02:01,CGQ,Changchun,長春,已到ARRIVED            ,A320    ,,,,05 ,    
2,A,AE,華信航空              ,5980, A9,2018/03/21,11:20:00,2018/03/21,11:02:01,CGQ,Changchun,長春,已到ARRIVED            ,        ,,,,05 ,    
2,A,CA,中國國際              , 149, B7,2018/03/21,11:20:00,2018/03/21,11:11:52,HGH,Hangzhou,杭州,已到ARRIVED            ,A321    ,,,,03 ,    
2,A,BR,長榮航空              ,2771, B7,2018/03/21,11:20:00,2018/03/21,11:11:52,HGH,Hangzhou,杭州,已到ARRIVED            ,        ,,,,03 ,    
1,A,LJ,真航空                ,  81, A8,2018/03/21,11:30:00,2018/03/21,11:14:46,ICN,Incheon,仁川,已到ARRIVED            ,B777    ,,,,4B ,    
1,A,KE,大韓航空              ,5755, A8,2018/03/21,11:30:00,2018/03/21,11:14:46,ICN,Incheon,仁川,已到ARRIVED            ,        ,,,,   ,    
2,A,BR,長榮航空              , 892, C2,2018/03/21,11:30:00,2018/03/21,11:38:05,HKG,Hong Kong,香港,已到ARRIVED            ,B777-300,,,,05 ,    
2,A,HX,香港航空              ,1892, C2,2018/03/21,11:30:00,2018/03/21,11:38:05,HKG,Hong Kong,香港,已到ARRIVED            ,        ,,,,05 ,    
2,A,OZ,韓亞航空              , 711, C7,2018/03/21,11:30:00,2018/03/21,11:40:21,ICN,Incheon,仁川,已到ARRIVED            ,B777    ,,,,7A ,    
2,A,BR,長榮航空              ,2147, C7,2018/03/21,11:30:00,2018/03/21,11:40:21,ICN,Incheon,仁川,已到ARRIVED            ,        ,,,,7A ,    
2,A,CZ,南方航空              ,3009, D3,2018/03/21,11:30:00,2018/03/21,11:54:00,HRB,Harbin,哈爾濱,已到ARRIVED            ,A320    ,,,,04 ,    
1,A,OD,馬印航空              , 632, A3,2018/03/21,11:35:00,2018/03/21,11:56:11,KUL,Kuala Lumpur,吉隆坡,已到ARRIVED            ,B737-900,,,,1B ,    
2,A,HU,海南航空              ,7987, D6,2018/03/21,11:40:00,2018/03/21,11:06:30,PEK,Beijing,北京,已到ARRIVED            ,B737    ,,,,8A ,    
2,A,CA,中國國際              , 185, D7,2018/03/21,11:40:00,2018/03/21,11:48:30,PEK,Beijing,北京,已到ARRIVED            ,A330    ,,,,01 ,    
2,A,BR,長榮航空              ,2761, D7,2018/03/21,11:40:00,2018/03/21,11:48:30,PEK,Beijing,北京,已到ARRIVED            ,        ,,,,01 ,    
2,A,JL,日本航空              , 813, D9,2018/03/21,11:40:00,2018/03/21,11:27:17,KIX,Osaka Kansai,大阪/關西,已到ARRIVED            ,B787-8  ,,,,06 ,    
2,A,CI,中華航空              ,9913, D9,2018/03/21,11:40:00,2018/03/21,11:27:17,KIX,Osaka Kansai,大阪/關西,已到ARRIVED            ,        ,,,,06 ,    
1,A,CX,國泰航空              , 450, B6,2018/03/21,11:45:00,2018/03/21,11:23:58,HKG,Hong Kong,香港,已到ARRIVED            ,B777-300,,,,1A ,    
1,A,KA,國泰港龍              ,5450, B6,2018/03/21,11:45:00,2018/03/21,11:23:58,HKG,Hong Kong,香港,已到ARRIVED            ,        ,,,,1A ,    
1,A,3K,捷星航空              , 721, A5,2018/03/21,11:50:00,2018/03/21,11:20:24,SIN,Singapore,新加坡,已到ARRIVED            ,A320    ,,,,1B ,    
1,A,QF,澳洲航空              ,4267, A5,2018/03/21,11:50:00,2018/03/21,11:20:24,SIN,Singapore,新加坡,已到ARRIVED            ,        ,,,,   ,    
1,A,VN,越南航空              , 576, A1,2018/03/21,11:55:00,2018/03/21,11:32:37,HAN,Hanoi,河內,已到ARRIVED            ,A321    ,,,,5  ,    
1,A,CI,中華航空              ,9122, A1,2018/03/21,11:55:00,2018/03/21,11:32:37,HAN,Hanoi,河內,已到ARRIVED            ,        ,,,,   ,    
1,A,TG,泰國航空              , 634, B4,2018/03/21,11:55:00,2018/03/21,11:45:17,BKK,Bangkok,曼谷(BKK),已到ARRIVED            ,B777-300,,,,3B ,    
1,A,AC,加拿大航空            ,6136, B4,2018/03/21,11:55:00,2018/03/21,11:45:17,BKK,Bangkok,曼谷(BKK),已到ARRIVED            ,        ,,,,   ,    
2,A,ZH,深圳航空              ,9081,C10,2018/03/21,11:55:00,2018/03/21,11:17:22,NNG,Nanning,南寧,已到ARRIVED            ,B737    ,,,,02 ,    
2,A,B7,立榮航空              ,7156,C10,2018/03/21,11:55:00,2018/03/21,11:17:22,NNG,Nanning,南寧,已到ARRIVED            ,        ,,,,02 ,    
2,A,MU,東方航空              ,2037, C8,2018/03/21,12:00:00,2018/03/21,11:35:26,XIY,Xian,西安,已到ARRIVED            ,A320    ,,,,04 ,    
2,A,CI,中華航空              ,8008, C8,2018/03/21,12:00:00,2018/03/21,11:35:26,XIY,Xian,西安,已到ARRIVED            ,        ,,,,03 ,    
1,A,CI,中華航空              , 726, A6,2018/03/21,12:05:00,2018/03/21,11:42:00,KUL,Kuala Lumpur,吉隆坡,已到ARRIVED            ,B737-800,,,,6  ,    
1,A,CI,中華航空              , 602, C1,2018/03/21,12:05:00,2018/03/21,12:13:00,HKG,Hong Kong,香港,已到ARRIVED            ,B737-800,,,,6  ,    
1,A,JW,香草航空              , 101, B1,2018/03/21,12:15:00,2018/03/21,12:07:04,NRT,Tokyo,東京,已到ARRIVED            ,A320    ,,,,1A ,    
1,A,IT,台灣虎航              , 655,B1R,2018/03/21,12:15:00,2018/03/21,12:10:12,CJU,Jeju,濟州,已到ARRIVED            ,A320-232,,,,3A ,    
1,A,CX,國泰航空              , 494, B9,2018/03/21,12:15:00,2018/03/21,11:51:25,HKG,Hong Kong,香港,已到ARRIVED            ,A330-300,,,,2  ,    
1,A,KA,國泰港龍              ,5494, B9,2018/03/21,12:15:00,2018/03/21,11:51:25,HKG,Hong Kong,香港,已到ARRIVED            ,        ,,,,2  ,    
2,A,JL,日本航空              , 821,D10,2018/03/21,12:15:00,2018/03/21,12:01:50,NGO,Nagoya,名古屋,已到ARRIVED            ,B737-800,,,,03 ,    
2,A,CI,中華航空              ,9921,D10,2018/03/21,12:15:00,2018/03/21,12:01:50,NGO,Nagoya,名古屋,已到ARRIVED            ,        ,,,,03 ,    
2,A,CZ,南方航空              ,3087, D8,2018/03/21,12:15:00,2018/03/21,11:59:06,SZX,Shenzhen,深圳,已到ARRIVED            ,A330    ,,,,8A ,    
2,A,CI,中華航空              ,8528, D8,2018/03/21,12:15:00,2018/03/21,11:59:06,SZX,Shenzhen,深圳,已到ARRIVED            ,        ,,,,8A ,    
2,A,HU,海南航空              ,7917,   ,2018/03/21,12:20:00,2018/03/21,12:20:00,LHW,Lanzhou,蘭州,取消CANCELLED          ,        ,,,,   ,    
2,A,CI,中華航空              , 151, D2,2018/03/21,12:20:00,2018/03/21,12:32:00,NGO,Nagoya,名古屋,已到ARRIVED            ,A330-300,,,,8A ,    
2,A,JL,日本航空              ,5111, D2,2018/03/21,12:20:00,2018/03/21,12:32:00,NGO,Nagoya,名古屋,已到ARRIVED            ,        ,,,,8A ,    
2,A,DL,達美航空              ,7722, D2,2018/03/21,12:20:00,2018/03/21,12:32:00,NGO,Nagoya,名古屋,已到ARRIVED            ,        ,,,,8A ,    
2,A,CI,中華航空              , 159, D4,2018/03/21,12:20:00,2018/03/21,12:21:00,KIX,Osaka Kansai,大阪/關西,已到ARRIVED            ,A330-300,,,,01 ,    
2,A,JL,日本航空              ,5101, D4,2018/03/21,12:20:00,2018/03/21,12:21:00,KIX,Osaka Kansai,大阪/關西,已到ARRIVED            ,        ,,,,01 ,    
2,A,BX,釜山航空              , 793, C9,2018/03/21,12:25:00,2018/03/21,12:57:25,PUS,Busan,釜山,已到ARRIVED            ,A321    ,,,,06 ,    
2,A,OZ,韓亞航空              ,9743, C9,2018/03/21,12:25:00,2018/03/21,12:57:25,PUS,Busan,釜山,已到ARRIVED            ,        ,,,,06 ,    
2,A,CI,中華航空              , 111, A7,2018/03/21,12:35:00,2018/03/21,12:46:00,FUK,Fukuoka,福岡,已到ARRIVED            ,A330-300,,,,04 ,    
2,A,JL,日本航空              ,5125, A7,2018/03/21,12:35:00,2018/03/21,12:46:00,FUK,Fukuoka,福岡,已到ARRIVED            ,        ,,,,04 ,    
2,A,CI,中華航空              , 121, A9,2018/03/21,12:35:00,2018/03/21,12:19:00,OKA,Okinawa,琉球(沖繩),已到ARRIVED            ,A330-300,,,,7A ,    
2,A,MH,馬來西亞              ,5597, A9,2018/03/21,12:35:00,2018/03/21,12:19:00,OKA,Okinawa,琉球(沖繩),已到ARRIVED            ,        ,,,,7A ,    
2,A,DL,達美航空              ,7747, A9,2018/03/21,12:35:00,2018/03/21,12:19:00,OKA,Okinawa,琉球(沖繩),已到ARRIVED            ,        ,,,,7A ,    
2,A,JL,日本航空              ,5133, A9,2018/03/21,12:35:00,2018/03/21,12:19:00,OKA,Okinawa,琉球(沖繩),已到ARRIVED            ,        ,,,,7A ,    
1,A,7C,濟州航空              ,2601, B8,2018/03/21,12:35:00,2018/03/21,12:54:33,ICN,Incheon,仁川,已到ARRIVED            ,B737    ,,,,3B ,    
1,A,IT,台灣虎航              , 241,B1R,2018/03/21,12:40:00,2018/03/21,12:39:04,FUK,Fukuoka,福岡,已到ARRIVED            ,A320-232,,,,3B ,    
2,A,CI,中華航空              , 107, D1,2018/03/21,12:40:00,2018/03/21,13:02:00,NRT,Tokyo,東京,已到ARRIVED            ,A330-300,,,,03 ,    
2,A,DL,達美航空              ,7746, D1,2018/03/21,12:40:00,2018/03/21,13:02:00,NRT,Tokyo,東京,已到ARRIVED            ,        ,,,,03 ,    
2,A,JL,日本航空              ,5045, D1,2018/03/21,12:40:00,2018/03/21,13:02:00,NRT,Tokyo,東京,已到ARRIVED            ,        ,,,,03 ,    
1,A,TG,泰國航空              , 632, B5,2018/03/21,12:45:00,2018/03/21,12:30:28,BKK,Bangkok,曼谷(BKK),已到ARRIVED            ,B787-9  ,,,,4A ,    
1,A,CI,中華航空              , 904, B3,2018/03/21,12:50:00,2018/03/21,12:51:00,HKG,Hong Kong,香港,已到ARRIVED            ,A330-300,,,,5  ,    
1,A,CI,中華航空              , 702, A8,2018/03/21,12:55:00,2018/03/21,12:49:00,MNL,Manila,馬尼拉,已到ARRIVED            ,A330-300,,,,6  ,    
1,A,PR,菲律賓航空            , 872, A8,2018/03/21,12:55:00,2018/03/21,12:49:00,MNL,Manila,馬尼拉,已到ARRIVED            ,        ,,,,   ,    
1,A,CX,國泰航空              , 523, B7,2018/03/21,12:55:00,2018/03/21,13:06:55,NRT,Tokyo,東京,已到ARRIVED            ,A330-300,,,,2  ,    
2,A,BR,長榮航空              , 852, C6,2018/03/21,13:00:00,2018/03/21,12:36:09,HKG,Hong Kong,香港,已到ARRIVED            ,A321-200,,,,05 ,    
2,A,HX,香港航空              ,1852, C6,2018/03/21,13:00:00,2018/03/21,12:36:09,HKG,Hong Kong,香港,已到ARRIVED            ,        ,,,,05 ,    
1,A,IT,台灣虎航              , 304,B1R,2018/03/21,13:05:00,2018/03/21,13:00:21,MFM,Macau,澳門,已到ARRIVED            ,A320-232,,,,4A ,    
1,A,CI,中華航空              , 189, D3,2018/03/21,13:05:00,2018/03/21,12:41:00,PUS,Busan,釜山,已到ARRIVED            ,B737-800,,,,1B ,    
1,A,KE,大韓航空              ,5695, D3,2018/03/21,13:05:00,2018/03/21,12:41:00,PUS,Busan,釜山,已到ARRIVED            ,        ,,,,   ,    
2,A,SQ,新加坡航空            , 876, D5,2018/03/21,13:05:00,2018/03/21,12:44:38,SIN,Singapore,新加坡,已到ARRIVED            ,A330    ,,,,02 ,    
2,A,BR,長榮航空              ,2202, D5,2018/03/21,13:05:00,2018/03/21,12:44:38,SIN,Singapore,新加坡,已到ARRIVED            ,        ,,,,02 ,    
1,A,CI,中華航空              , 838, A5,2018/03/21,13:10:00,2018/03/21,13:11:00,BKK,Bangkok,曼谷(BKK),已到ARRIVED            ,A330-300,,,,4B ,    
1,A,PG,曼谷航空              ,4907, A5,2018/03/21,13:10:00,2018/03/21,13:11:00,BKK,Bangkok,曼谷(BKK),已到ARRIVED            ,        ,,,,   ,    
2,A,BR,長榮航空              , 177, C3,2018/03/21,13:10:00,2018/03/21,13:25:51,KIX,Osaka Kansai,大阪/關西,已到ARRIVED            ,A330-300,,,,7A ,    
2,A,TG,泰國航空              ,6355, C3,2018/03/21,13:10:00,2018/03/21,13:25:51,KIX,Osaka Kansai,大阪/關西,已到ARRIVED            ,        ,,,,7A ,    
2,A,NH,全日本空輸            ,5833, C3,2018/03/21,13:10:00,2018/03/21,13:25:51,KIX,Osaka Kansai,大阪/關西,已到ARRIVED            ,        ,,,,7A ,    
1,A,TR,酷航                  , 996, A3,2018/03/21,13:15:00,2018/03/21,13:05:01,SIN,Singapore,新加坡,已到ARRIVED            ,A320    ,,,,3A ,    
1,A,CX,國泰航空              , 565, B6,2018/03/21,13:15:00,2018/03/21,13:08:33,KIX,Osaka Kansai,大阪/關西,已到ARRIVED            ,B777-300,,,,1A ,    
2,A,MU,東方航空              ,5091,C10,2018/03/21,13:20:00,2018/03/21,13:31:39,LJG,Lijiang,麗江/三義,已到ARRIVED            ,B737    ,,,,01 ,    
2,A,AE,華信航空              ,5011,C10,2018/03/21,13:20:00,2018/03/21,13:31:39,LJG,Lijiang,麗江/三義,已到ARRIVED            ,        ,,,,01 ,    
2,A,AE,華信航空              , 992, D9,2018/03/21,13:20:00,2018/03/21,13:17:00,XMN,Xiamen,廈門,已到ARRIVED            ,A330-300,,,,02 ,    
2,A,MF,廈門航空              ,9023, D9,2018/03/21,13:20:00,2018/03/21,13:17:00,XMN,Xiamen,廈門,已到ARRIVED            ,        ,,,,02 ,    
1,A,CI,中華航空              , 642, B9,2018/03/21,13:30:00,2018/03/21,13:45:00,HKG,Hong Kong,香港,已到ARRIVED            ,B737-800,,,,4A ,    
2,A,BR,長榮航空              , 808, C7,2018/03/21,13:30:00,2018/03/21,13:21:16,MFM,Macau,澳門,已到ARRIVED            ,A321-200,,,,05 ,    
2,A,TR,酷航                  ,6391, C8,2018/03/21,13:30:00,2018/03/21,13:33:45,ICN,Incheon,仁川,已到ARRIVED            ,        ,,,,06 ,    
2,A,BR,長榮航空              , 169, C8,2018/03/21,13:30:00,2018/03/21,13:33:45,ICN,Incheon,仁川,已到ARRIVED            ,A321-200,,,,06 ,    
2,A,B7,立榮航空              ,7027, C8,2018/03/21,13:30:00,2018/03/21,13:33:45,ICN,Incheon,仁川,已到ARRIVED            ,        ,,,,06 ,    
2,A,OZ,韓亞航空              ,6873, C8,2018/03/21,13:30:00,2018/03/21,13:33:45,ICN,Incheon,仁川,已到ARRIVED            ,        ,,,,06 ,    
2,A,CZ,南方航空              ,3097, D6,2018/03/21,13:30:00,2018/03/21,13:38:33,CAN,Guangzhou,廣州,已到ARRIVED            ,A330    ,,,,03 ,    
2,A,CI,中華航空              ,8522, D6,2018/03/21,13:30:00,2018/03/21,13:38:33,CAN,Guangzhou,廣州,已到ARRIVED            ,        ,,,,03 ,    
1,A,NX,澳門航空              , 610, B1,2018/03/21,13:40:00,2018/03/21,13:29:02,MFM,Macau,澳門,已到ARRIVED            ,A319    ,,,,3B ,    
1,A,CX,國泰航空              , 406, B4,2018/03/21,13:45:00,2018/03/21,13:36:22,HKG,Hong Kong,香港,已到ARRIVED            ,A330-300,,,,2  ,    
1,A,KA,國泰港龍              ,5406, B4,2018/03/21,13:45:00,2018/03/21,13:36:22,HKG,Hong Kong,香港,已到ARRIVED            ,        ,,,,2  ,    
1,A,IT,台灣虎航              , 211,B1R,2018/03/21,13:50:00,2018/03/21,13:47:59,KIX,Osaka Kansai,大阪/關西,已到ARRIVED            ,A320-232,,,,3A ,    
1,A,3K,捷星航空              , 724, B2,2018/03/21,13:50:00,2018/03/21,13:52:51,KIX,Osaka Kansai,大阪/關西,已到ARRIVED            ,A320    ,,,,5  ,    
2,A,BR,長榮航空              , 105, C9,2018/03/21,13:50:00,2018/03/21,13:56:43,FUK,Fukuoka,福岡,已到ARRIVED            ,A330-300,,,,7B ,    
2,A,NH,全日本空輸            ,5801, C9,2018/03/21,13:50:00,2018/03/21,13:56:43,FUK,Fukuoka,福岡,已到ARRIVED            ,        ,,,,7B ,    
2,A,CA,中國國際              , 195, C1,2018/03/21,14:00:00,2018/03/21,13:43:23,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED            ,A330    ,,,,01 ,    
2,A,B7,立榮航空              ,7009, C1,2018/03/21,14:00:00,2018/03/21,13:43:23,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED            ,        ,,,,01 ,    
2,A,BR,長榮航空              ,2781, C1,2018/03/21,14:00:00,2018/03/21,13:43:23,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED            ,        ,,,,01 ,    
2,A,BR,長榮航空              , 282, C4,2018/03/21,14:00:00,2018/03/21,14:00:59,CEB,Cebu,宿霧,已到ARRIVED            ,A321-200,,,,04 ,    
2,A,MU,東方航空              ,5007, D4,2018/03/21,14:00:00,2018/03/21,14:10:12,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED            ,B777    ,,,,02 ,    
2,A,CI,中華航空              ,8000, D4,2018/03/21,14:00:00,2018/03/21,14:10:12,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED            ,        ,,,,02 ,    
2,A,CI,中華航空              , 502, D8,2018/03/21,14:05:00,2018/03/21,14:16:00,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED            ,B777-300,,,,8B ,    
2,A,CZ,南方航空              ,4804, D8,2018/03/21,14:05:00,2018/03/21,14:16:00,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED            ,        ,,,,8B ,    
2,A,MU,東方航空              ,8902, D8,2018/03/21,14:05:00,2018/03/21,14:16:00,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED            ,        ,,,,8B ,    
1,A,CI,中華航空              , 161, A9,2018/03/21,14:10:00,2018/03/21,14:07:00,ICN,Incheon,仁川,已到ARRIVED            ,A330-300,,,,4B ,    
1,A,DL,達美航空              ,7718, A9,2018/03/21,14:10:00,2018/03/21,14:07:00,ICN,Incheon,仁川,已到ARRIVED            ,        ,,,,   ,    
1,A,KE,大韓航空              ,5691, A9,2018/03/21,14:10:00,2018/03/21,14:07:00,ICN,Incheon,仁川,已到ARRIVED            ,        ,,,,   ,    
1,A,MH,馬來西亞              , 366, B1,2018/03/21,14:15:00,2018/03/21,14:40:54,KUL,Kuala Lumpur,吉隆坡,已到ARRIVED            ,B737    ,,,,1A ,    
1,A,CI,中華航空              ,9424, B1,2018/03/21,14:15:00,2018/03/21,14:40:54,KUL,Kuala Lumpur,吉隆坡,已到ARRIVED            ,        ,,,,   ,    
2,A,CI,中華航空              , 550,D10,2018/03/21,14:15:00,2018/03/21,14:02:00,XUZ,Xuzhou,徐州,已到ARRIVED            ,B737-800,,,,03 ,    
1,A,CI,中華航空              ,  76, A4,2018/03/21,14:35:00,2018/03/21,14:14:00,FCO,Rome,羅馬,已到ARRIVED            ,A350-900,,,,6  ,    
1,A,AZ,義大利航空            ,7680, A4,2018/03/21,14:35:00,2018/03/21,14:14:00,FCO,Rome,羅馬,已到ARRIVED            ,        ,,,,   ,    
2,A,JL,日本航空              , 805, D5,2018/03/21,14:35:00,2018/03/21,14:25:21,NRT,Tokyo,東京,已到ARRIVED            ,B737-800,,,,05 ,    
2,A,CI,中華航空              ,9905, D5,2018/03/21,14:35:00,2018/03/21,14:25:21,NRT,Tokyo,東京,已到ARRIVED            ,        ,,,,05 ,    
2,A,MH,馬來西亞              ,9125, D5,2018/03/21,14:35:00,2018/03/21,14:25:21,NRT,Tokyo,東京,已到ARRIVED            ,        ,,,,05 ,    
1,A,D7,全亞洲航空            , 372, A3,2018/03/21,14:40:00,2018/03/21,14:32:15,KUL,Kuala Lumpur,吉隆坡,已到ARRIVED            ,A330-300,,,,1B ,    
1,A,IT,台灣虎航              , 201, A1,2018/03/21,14:45:00,2018/03/21,14:45:56,NRT,Tokyo,東京,已到ARRIVED            ,A320-232,,,,3A ,    
1,A,CI,中華航空              , 680, A2,2018/03/21,14:45:00,2018/03/21,15:22:00,HKG,Hong Kong,香港,已到ARRIVED            ,A330-300,CGK,Jakarta,雅加達,4A ,    
2,A,CZ,南方航空              ,3017, A7,2018/03/21,14:50:00,2018/03/21,14:51:02,CSX,Changsha,長沙,已到ARRIVED            ,A321    ,,,,03 ,    
2,A,AE,華信航空              ,5978, A7,2018/03/21,14:50:00,2018/03/21,14:51:02,CSX,Changsha,長沙,已到ARRIVED            ,        ,,,,03 ,    
2,A,MF,廈門航空              ,9215, A7,2018/03/21,14:50:00,2018/03/21,14:51:02,CSX,Changsha,長沙,已到ARRIVED            ,        ,,,,03 ,    
2,A,CI,中華航空              ,8507, A7,2018/03/21,14:50:00,2018/03/21,14:51:02,CSX,Changsha,長沙,已到ARRIVED            ,        ,,,,03 ,    
2,A,CI,中華航空              , 532, D2,2018/03/21,14:50:00,2018/03/21,14:37:00,TAO,Qingdao,青島,已到ARRIVED            ,A330-300,,,,01 ,    
2,A,MU,東方航空              ,8910, D2,2018/03/21,14:50:00,2018/03/21,14:37:00,TAO,Qingdao,青島,已到ARRIVED            ,        ,,,,01 ,    
1,A,TR,酷航                  , 899, B5,2018/03/21,14:55:00,2018/03/21,15:06:22,NRT,Tokyo,東京,已到ARRIVED            ,B787-9  ,,,,3B ,    
1,A,CX,國泰航空              , 564, B6,2018/03/21,14:55:00,2018/03/21,14:28:51,HKG,Hong Kong,香港,已到ARRIVED            ,B777-300,,,,2  ,    
1,A,KA,國泰港龍              ,5564, B6,2018/03/21,14:55:00,2018/03/21,14:28:51,HKG,Hong Kong,香港,已到ARRIVED            ,        ,,,,2  ,    
2,A,BR,長榮航空              , 802, C6,2018/03/21,14:55:00,2018/03/21,14:35:11,MFM,Macau,澳門,已到ARRIVED            ,A321-200,,,,04 ,    
2,A,AE,華信航空              , 270, D9,2018/03/21,14:55:00,2018/03/21,14:54:00,CGQ,Changchun,長春,已到ARRIVED            ,B737-800,,,,02 ,    
2,A,CZ,南方航空              ,4758, D9,2018/03/21,14:55:00,2018/03/21,14:54:00,CGQ,Changchun,長春,已到ARRIVED            ,        ,,,,02 ,    
1,A,CI,中華航空              , 752, A6,2018/03/21,15:00:00,2018/03/21,14:43:00,SIN,Singapore,新加坡,已到ARRIVED            ,A330-300,SUB,Surabaya,泗水,5  ,    
1,A,GA,印尼航空              ,9995, A6,2018/03/21,15:00:00,2018/03/21,14:43:00,SIN,Singapore,新加坡,已到ARRIVED            ,        ,SUB,Surabaya,泗水,   ,    
2,A,BR,長榮航空              , 272, C5,2018/03/21,15:00:00,2018/03/21,15:08:43,MNL,Manila,馬尼拉,已到ARRIVED            ,B777-300,,,,02 ,    
2,A,CI,中華航空              , 157, D6,2018/03/21,15:00:00,2018/03/21,15:00:00,KIX,Osaka Kansai,大阪/關西,已到ARRIVED            ,A330-300,,,,05 ,    
2,A,JL,日本航空              ,5103, D6,2018/03/21,15:00:00,2018/03/21,15:00:00,KIX,Osaka Kansai,大阪/關西,已到ARRIVED            ,        ,,,,05 ,    
2,A,BR,長榮航空              , 131, C8,2018/03/21,15:05:00,2018/03/21,15:11:36,KIX,Osaka Kansai,大阪/關西,已到ARRIVED            ,A330-300,,,,7B ,    
2,A,TG,泰國航空              ,6357, C8,2018/03/21,15:05:00,2018/03/21,15:11:36,KIX,Osaka Kansai,大阪/關西,已到ARRIVED            ,        ,,,,7B ,    
2,A,NH,全日本空輸            ,5811, C8,2018/03/21,15:05:00,2018/03/21,15:11:36,KIX,Osaka Kansai,大阪/關西,已到ARRIVED            ,        ,,,,7B ,    
1,A,CI,中華航空              , 792, D1,2018/03/21,15:10:00,2018/03/21,15:42:00,HAN,Hanoi,河內,已到ARRIVED            ,B777-300,,,,3B ,    
1,A,VN,越南航空              ,3584, D1,2018/03/21,15:10:00,2018/03/21,15:42:00,HAN,Hanoi,河內,已到ARRIVED            ,        ,,,,   ,    
2,A,BR,長榮航空              , 711, C9,2018/03/21,15:15:00,2018/03/21,15:19:52,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED            ,B777-300,,,,06 ,    
2,A,CA,中國國際              ,5511, C9,2018/03/21,15:15:00,2018/03/21,15:19:52,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED            ,        ,,,,06 ,    
2,A,B7,立榮航空              ,7015, C9,2018/03/21,15:15:00,2018/03/21,15:19:52,PVG,Shanghai/Pudong,上海/浦東,已到ARRIVED            ,        ,,,,06 ,    
1,A,CI,中華航空              , 782, A5,2018/03/21,15:20:00,2018/03/21,15:32:00,SGN,Ho Chi Minh,胡志明市,已到ARRIVED            ,A350-900,,,,4B ,    
1,A,VN,越南航空              ,3580, A5,2018/03/21,15:20:00,2018/03/21,15:32:00,SGN,Ho Chi Minh,胡志明市,已到ARRIVED            ,        ,,,,   ,    
1,A,CX,國泰航空              , 522, B7,2018/03/21,15:20:00,2018/03/21,14:57:26,HKG,Hong Kong,香港,已到ARRIVED            ,A330-300,,,,2  ,    
1,A,KA,國泰港龍              ,5522, B7,2018/03/21,15:20:00,2018/03/21,14:57:26,HKG,Hong Kong,香港,已到ARRIVED            ,        ,,,,2  ,    
2,A,BR,長榮航空              , 868,C5R,2018/03/21,15:20:00,2018/03/21,15:04:11,HKG,Hong Kong,香港,已到ARRIVED            ,A321-200,,,,04 ,    
2,A,HX,香港航空              ,1868,C5R,2018/03/21,15:20:00,2018/03/21,15:04:11,HKG,Hong Kong,香港,已到ARRIVED            ,        ,,,,04 ,    
2,A,CI,中華航空              , 512, C1,2018/03/21,15:35:00,2018/03/21,15:25:00,PEK,Beijing,北京,已到ARRIVED            ,B747-400,,,,8B ,    
2,A,OZ,韓亞航空              , 713, C7,2018/03/21,15:35:00,2018/03/21,15:53:57,ICN,Incheon,仁川,已到ARRIVED            ,B767    ,,,,06 ,    
2,A,BR,長榮航空              ,2149, C7,2018/03/21,15:35:00,2018/03/21,15:53:57,ICN,Incheon,仁川,已到ARRIVED            ,        ,,,,06 ,    
1,A,CI,中華航空              , 862, D3,2018/03/21,15:35:00,2018/03/21,15:17:00,PNH,Phnom Penh,金邊,已到ARRIVED            ,B737-800,,,,6  ,    
1,A,CI,中華航空              , 834, A4,2018/03/21,15:40:00,2018/03/21,16:06:00,BKK,Bangkok,曼谷(BKK),已到ARRIVED            ,B747-400,,,,6  ,    
